time(s),SOC_1,SOC_2,SOC_3,SOC_4
164.56800,-0.27828,-0.36546,-0.38386,-0.37495
164.66800,-0.27812,-0.36529,-0.38342,-0.37532
164.76800,-0.27804,-0.36523,-0.38385,-0.37595
164.86800,-0.27776,-0.36524,-0.38381,-0.37577
164.96800,-0.27786,-0.36547,-0.38391,-0.37584
165.06800,-0.27789,-0.36546,-0.38396,-0.37578
165.16800,-0.27858,-0.36591,-0.38419,-0.37561
165.26800,-0.27823,-0.36556,-0.38390,-0.37610
165.36800,-0.27839,-0.36583,-0.38416,-0.37601
165.46800,-0.27824,-0.36556,-0.38350,-0.37525
165.56800,-0.27903,-0.36631,-0.38449,-0.37548
165.66800,-0.27897,-0.36659,-0.38403,-0.37563
165.76800,-0.27902,-0.36579,-0.38395,-0.37564
165.86800,-0.27879,-0.36564,-0.38400,-0.37568
165.96800,-0.27862,-0.36512,-0.38370,-0.37569
166.06800,-0.27825,-0.36455,-0.38323,-0.37587
166.16800,-0.27903,-0.36539,-0.38398,-0.37561
166.26800,-0.27899,-0.36512,-0.38396,-0.37572
166.36800,-0.27910,-0.36544,-0.38386,-0.37588
166.46800,-0.27871,-0.36494,-0.38359,-0.37584
166.56800,-0.27823,-0.36452,-0.38332,-0.37575
166.66800,-0.27855,-0.36475,-0.38323,-0.37522
166.76800,-0.27846,-0.36524,-0.38330,-0.37567
166.86800,-0.27948,-0.36569,-0.38364,-0.37562
166.96800,-0.27929,-0.36527,-0.38349,-0.37556
167.06800,-0.27904,-0.36539,-0.38392,-0.37528
167.16800,-0.27888,-0.36505,-0.38361,-0.37518
167.26800,-0.27899,-0.36516,-0.38368,-0.37565
167.36800,-0.27910,-0.36513,-0.38368,-0.37545
167.46800,-0.27942,-0.36516,-0.38378,-0.37543
167.56800,-0.27963,-0.36549,-0.38384,-0.37551
167.66800,-0.27943,-0.36486,-0.38371,-0.37546
167.76800,-0.27959,-0.36524,-0.38383,-0.37573
167.86800,-0.27943,-0.36462,-0.38326,-0.37600
167.96800,-0.27932,-0.36503,-0.38342,-0.37549
168.06800,-0.27943,-0.36509,-0.38324,-0.37547
168.16800,-0.27984,-0.36570,-0.38397,-0.37521
168.26800,-0.27964,-0.36570,-0.38393,-0.37535
168.36800,-0.27991,-0.36524,-0.38392,-0.37497
168.46800,-0.27989,-0.36527,-0.38373,-0.37533
168.56800,-0.28006,-0.36573,-0.38393,-0.37541
168.66800,-0.27952,-0.36505,-0.38346,-0.37497
168.76800,-0.27950,-0.36505,-0.38352,-0.37503
168.86800,-0.27948,-0.36487,-0.38366,-0.37507
168.96800,-0.27929,-0.36503,-0.38340,-0.37529
169.06800,-0.27962,-0.36527,-0.38372,-0.37541
169.16800,-0.27964,-0.36550,-0.38385,-0.37547
169.26800,-0.27959,-0.36536,-0.38339,-0.37510
169.36800,-0.27961,-0.36507,-0.38362,-0.37530
169.46800,-0.27965,-0.36524,-0.38382,-0.37551
169.56800,-0.27979,-0.36574,-0.38400,-0.37595
169.66800,-0.27928,-0.36518,-0.38389,-0.37548
169.76800,-0.27933,-0.36545,-0.38380,-0.37546
169.86800,-0.27920,-0.36530,-0.38345,-0.37531
169.96800,-0.27945,-0.36563,-0.38355,-0.37535
170.06800,-0.27926,-0.36549,-0.38372,-0.37505
170.16800,-0.27951,-0.36518,-0.38367,-0.37512
170.26800,-0.27946,-0.36519,-0.38356,-0.37527
170.36800,-0.27964,-0.36534,-0.38351,-0.37572
170.46800,-0.27926,-0.36502,-0.38314,-0.37582
170.56800,-0.27931,-0.36526,-0.38362,-0.37544
170.66800,-0.27940,-0.36506,-0.38336,-0.37545
170.76800,-0.27921,-0.36521,-0.38350,-0.37531
170.86800,-0.27944,-0.36557,-0.38393,-0.37569
170.96800,-0.27941,-0.36512,-0.38365,-0.37575
171.06800,-0.27918,-0.36516,-0.38352,-0.37593
171.16800,-0.27941,-0.36506,-0.38359,-0.37591
171.26800,-0.27908,-0.36495,-0.38341,-0.37532
171.36800,-0.27901,-0.36480,-0.38330,-0.37550
171.46800,-0.27929,-0.36515,-0.38366,-0.37480
171.56800,-0.27940,-0.36543,-0.38352,-0.37530
171.66800,-0.27936,-0.36534,-0.38369,-0.37525
171.76800,-0.27929,-0.36516,-0.38349,-0.37542
171.86800,-0.27885,-0.36486,-0.38327,-0.37529
171.96800,-0.27905,-0.36487,-0.38357,-0.37549
172.06800,-0.27876,-0.36462,-0.38331,-0.37566
172.16800,-0.27916,-0.36489,-0.38368,-0.37562
172.26800,-0.27875,-0.36460,-0.38342,-0.37550
172.36800,-0.27897,-0.36492,-0.38376,-0.37520
172.46800,-0.27856,-0.36424,-0.38325,-0.37486
172.56800,-0.27873,-0.36476,-0.38362,-0.37523
172.66800,-0.27874,-0.36478,-0.38379,-0.37526
172.76800,-0.27916,-0.36507,-0.38359,-0.37567
172.86800,-0.27929,-0.36542,-0.38399,-0.37570
172.96800,-0.27942,-0.36569,-0.38374,-0.37559
173.06800,-0.27922,-0.36515,-0.38351,-0.37572
173.16800,-0.27985,-0.36524,-0.38379,-0.37575
173.26800,-0.27973,-0.36542,-0.38408,-0.37584
173.36800,-0.27976,-0.36558,-0.38398,-0.37566
173.46800,-0.27950,-0.36527,-0.38391,-0.37500
173.56800,-0.27962,-0.36505,-0.38324,-0.37555
173.66800,-0.27949,-0.36531,-0.38353,-0.37508
173.76800,-0.27937,-0.36511,-0.38352,-0.37589
173.86800,-0.27926,-0.36517,-0.38372,-0.37534
173.96800,-0.27944,-0.36503,-0.38365,-0.37561
174.06800,-0.27984,-0.36577,-0.38377,-0.37578
174.16800,-0.27938,-0.36532,-0.38354,-0.37615
174.26800,-0.27981,-0.36578,-0.38397,-0.37602
174.36800,-0.27949,-0.36551,-0.38379,-0.37599
174.46800,-0.27920,-0.36491,-0.38336,-0.37590
174.56800,-0.27928,-0.36487,-0.38372,-0.37566
174.66800,-0.27916,-0.36490,-0.38329,-0.37557
174.76800,-0.27911,-0.36515,-0.38382,-0.37555
174.86800,-0.27921,-0.36491,-0.38361,-0.37571
174.96800,-0.27957,-0.36516,-0.38389,-0.37571
175.06800,-0.27929,-0.36487,-0.38360,-0.37593
175.16800,-0.27922,-0.36504,-0.38382,-0.37633
175.26800,-0.27959,-0.36496,-0.38378,-0.37569
175.36800,-0.27937,-0.36501,-0.38372,-0.37551
175.46800,-0.27949,-0.36476,-0.38347,-0.37563
175.56800,-0.27944,-0.36489,-0.38331,-0.37547
175.67200,-0.27980,-0.36520,-0.38371,-0.37554
175.77200,-0.27953,-0.36547,-0.38364,-0.37563
175.87200,-0.27932,-0.36532,-0.38357,-0.37585
175.97200,-0.27964,-0.36564,-0.38385,-0.37586
176.07200,-0.27912,-0.36503,-0.38321,-0.37626
176.17200,-0.27944,-0.36506,-0.38359,-0.37580
176.27200,-0.27984,-0.36575,-0.38398,-0.37586
176.37200,-0.27977,-0.36573,-0.38373,-0.37543
176.47200,-0.27933,-0.36528,-0.38351,-0.37557
176.57200,-0.27939,-0.36549,-0.38341,-0.37535
176.67200,-0.27910,-0.36521,-0.38327,-0.37558
176.77200,-0.27941,-0.36497,-0.38301,-0.37556
176.87200,-0.27964,-0.36528,-0.38355,-0.37519
176.97200,-0.27964,-0.36546,-0.38352,-0.37479
177.07200,-0.27962,-0.36532,-0.38354,-0.37510
177.17200,-0.27964,-0.36538,-0.38358,-0.37525
177.27200,-0.27967,-0.36562,-0.38397,-0.37562
177.37200,-0.27955,-0.36553,-0.38356,-0.37569
177.47200,-0.27919,-0.36500,-0.38352,-0.37556
177.57200,-0.27916,-0.36497,-0.38356,-0.37563
177.67200,-0.27948,-0.36525,-0.38379,-0.37543
177.77200,-0.27962,-0.36532,-0.38373,-0.37560
177.87200,-0.27982,-0.36538,-0.38398,-0.37561
177.97200,-0.27940,-0.36489,-0.38343,-0.37530
178.07200,-0.27943,-0.36506,-0.38363,-0.37573
178.17200,-0.27898,-0.36489,-0.38323,-0.37567
178.27200,-0.27923,-0.36503,-0.38340,-0.37567
178.37200,-0.27940,-0.36523,-0.38370,-0.37535
178.47200,-0.27949,-0.36526,-0.38363,-0.37544
178.57200,-0.27945,-0.36532,-0.38394,-0.37581
178.67200,-0.27950,-0.36529,-0.38372,-0.37605
178.77200,-0.27953,-0.36505,-0.38342,-0.37540
178.87200,-0.27994,-0.36530,-0.38362,-0.37564
178.97200,-0.27943,-0.36497,-0.38302,-0.37563
179.07200,-0.27954,-0.36478,-0.38319,-0.37550
179.17200,-0.27981,-0.36512,-0.38354,-0.37575
179.27200,-0.27946,-0.36497,-0.38343,-0.37560
179.37200,-0.27929,-0.36505,-0.38308,-0.37536
179.47200,-0.27933,-0.36491,-0.38333,-0.37513
179.57200,-0.27915,-0.36501,-0.38345,-0.37578
179.67200,-0.27921,-0.36489,-0.38333,-0.37549
179.77200,-0.28003,-0.36510,-0.38363,-0.37556
179.87200,-0.27981,-0.36502,-0.38356,-0.37539
179.97200,-0.27981,-0.36495,-0.38354,-0.37521
180.07200,-0.27999,-0.36509,-0.38371,-0.37524
180.17200,-0.27963,-0.36511,-0.38351,-0.37538
180.27200,-0.27992,-0.36525,-0.38378,-0.37514
180.37200,-0.27985,-0.36521,-0.38352,-0.37486
180.47200,-0.27982,-0.36540,-0.38333,-0.37487
180.57200,-0.27974,-0.36529,-0.38346,-0.37531
180.67200,-0.27983,-0.36536,-0.38352,-0.37546
180.77200,-0.27978,-0.36518,-0.38360,-0.37573
180.87200,-0.27962,-0.36531,-0.38342,-0.37561
180.97200,-0.27961,-0.36590,-0.38360,-0.37581
181.07200,-0.27967,-0.36550,-0.38354,-0.37534
181.17200,-0.27975,-0.36535,-0.38353,-0.37537
181.27200,-0.27977,-0.36536,-0.38387,-0.37555
181.37200,-0.27967,-0.36464,-0.38378,-0.37582
181.47200,-0.27997,-0.36487,-0.38374,-0.37555
181.57200,-0.28027,-0.36548,-0.38390,-0.37554
181.67200,-0.28032,-0.36567,-0.38390,-0.37547
181.77200,-0.28003,-0.36554,-0.38383,-0.37550
181.87200,-0.27993,-0.36541,-0.38383,-0.37558
181.97200,-0.28001,-0.36525,-0.38385,-0.37555
182.07200,-0.27986,-0.36490,-0.38370,-0.37590
182.17200,-0.28018,-0.36529,-0.38378,-0.37571
182.27200,-0.28037,-0.36535,-0.38362,-0.37530
182.37200,-0.28045,-0.36527,-0.38369,-0.37531
182.47200,-0.28046,-0.36539,-0.38394,-0.37537
182.57200,-0.27985,-0.36490,-0.38360,-0.37520
182.67200,-0.28005,-0.36510,-0.38330,-0.37558
182.77200,-0.28037,-0.36512,-0.38358,-0.37574
182.87200,-0.28044,-0.36546,-0.38345,-0.37513
182.97200,-0.28004,-0.36545,-0.38343,-0.37511
183.07200,-0.27991,-0.36507,-0.38349,-0.37576
183.17200,-0.27993,-0.36520,-0.38337,-0.37590
183.27200,-0.28011,-0.36529,-0.38346,-0.37559
183.37200,-0.28023,-0.36525,-0.38323,-0.37519
183.47200,-0.28024,-0.36496,-0.38323,-0.37490
183.57200,-0.28020,-0.36527,-0.38377,-0.37531
183.67200,-0.28026,-0.36545,-0.38384,-0.37526
183.77200,-0.28012,-0.36488,-0.38354,-0.37542
183.87200,-0.27983,-0.36516,-0.38357,-0.37589
183.97200,-0.27980,-0.36491,-0.38371,-0.37567
184.07200,-0.27993,-0.36502,-0.38376,-0.37534
184.17200,-0.27969,-0.36492,-0.38371,-0.37558
184.27200,-0.27961,-0.36487,-0.38369,-0.37510
184.37200,-0.27963,-0.36477,-0.38329,-0.37530
184.47200,-0.27965,-0.36508,-0.38341,-0.37557
184.57200,-0.27938,-0.36494,-0.38331,-0.37531
184.67200,-0.27965,-0.36503,-0.38353,-0.37561
184.77200,-0.27954,-0.36510,-0.38372,-0.37540
184.87200,-0.27949,-0.36525,-0.38370,-0.37530
184.97200,-0.27962,-0.36536,-0.38358,-0.37534
185.07200,-0.27963,-0.36507,-0.38343,-0.37555
185.17200,-0.27939,-0.36500,-0.38319,-0.37504
185.27200,-0.27990,-0.36554,-0.38374,-0.37552
185.37200,-0.28007,-0.36491,-0.38329,-0.37575
185.47200,-0.27999,-0.36489,-0.38335,-0.37555
185.57200,-0.28013,-0.36521,-0.38363,-0.37563
185.67200,-0.28013,-0.36546,-0.38403,-0.37546
185.77200,-0.27986,-0.36535,-0.38353,-0.37537
185.87200,-0.28028,-0.36533,-0.38381,-0.37558
185.97200,-0.28030,-0.36538,-0.38370,-0.37533
186.07200,-0.28012,-0.36487,-0.38310,-0.37589
186.17200,-0.27986,-0.36471,-0.38309,-0.37578
186.27200,-0.28015,-0.36494,-0.38363,-0.37558
186.37200,-0.28016,-0.36514,-0.38361,-0.37545
186.47200,-0.27966,-0.36462,-0.38332,-0.37585
186.57200,-0.27970,-0.36513,-0.38341,-0.37569
186.67200,-0.27962,-0.36490,-0.38329,-0.37570
186.77200,-0.27991,-0.36560,-0.38366,-0.37600
186.87200,-0.28016,-0.36552,-0.38383,-0.37606
186.97200,-0.28044,-0.36568,-0.38405,-0.37572
187.07200,-0.28015,-0.36561,-0.38391,-0.37581
187.17200,-0.27977,-0.36505,-0.38367,-0.37610
187.27200,-0.27976,-0.36502,-0.38337,-0.37610
187.37200,-0.27995,-0.36524,-0.38398,-0.37631
187.47200,-0.27998,-0.36497,-0.38379,-0.37630
187.57200,-0.28003,-0.36534,-0.38384,-0.37577
187.67200,-0.27977,-0.36528,-0.38390,-0.37592
187.77200,-0.27992,-0.36539,-0.38412,-0.37600
187.87200,-0.27962,-0.36506,-0.38367,-0.37583
187.97200,-0.28006,-0.36511,-0.38366,-0.37578
188.07200,-0.27972,-0.36477,-0.38350,-0.37545
188.17200,-0.27989,-0.36506,-0.38373,-0.37528
188.27200,-0.28006,-0.36504,-0.38357,-0.37522
188.37200,-0.28003,-0.36530,-0.38352,-0.37550
188.47200,-0.28079,-0.36545,-0.38379,-0.37556
188.57200,-0.28053,-0.36502,-0.38376,-0.37521
188.67200,-0.28064,-0.36520,-0.38388,-0.37512
188.77200,-0.28093,-0.36512,-0.38386,-0.37484
188.87200,-0.28146,-0.36509,-0.38394,-0.37507
188.97200,-0.28135,-0.36477,-0.38359,-0.37493
189.07200,-0.28178,-0.36524,-0.38372,-0.37489
189.17200,-0.28087,-0.36425,-0.38314,-0.37523
189.27200,-0.28135,-0.36465,-0.38336,-0.37560
189.37200,-0.28083,-0.36451,-0.38339,-0.37529
189.47200,-0.28125,-0.36498,-0.38351,-0.37539
189.57200,-0.28090,-0.36456,-0.38299,-0.37579
189.67200,-0.28114,-0.36455,-0.38343,-0.37546
189.77200,-0.28092,-0.36454,-0.38350,-0.37545
189.87200,-0.28081,-0.36493,-0.38349,-0.37512
189.97200,-0.28049,-0.36503,-0.38334,-0.37500
190.07200,-0.28006,-0.36489,-0.38362,-0.37563
190.17200,-0.28056,-0.36533,-0.38377,-0.37531
190.27200,-0.28070,-0.36544,-0.38374,-0.37584
190.37200,-0.28005,-0.36512,-0.38361,-0.37561
190.47200,-0.27987,-0.36483,-0.38355,-0.37570
190.57200,-0.27950,-0.36475,-0.38333,-0.37554
190.67200,-0.27974,-0.36482,-0.38335,-0.37487
190.77200,-0.27972,-0.36489,-0.38351,-0.37542
190.87200,-0.27972,-0.36493,-0.38359,-0.37544
190.97200,-0.27980,-0.36522,-0.38394,-0.37555
191.07200,-0.27952,-0.36492,-0.38361,-0.37500
191.17200,-0.27964,-0.36497,-0.38387,-0.37580
191.27200,-0.27923,-0.36468,-0.38366,-0.37537
191.37200,-0.27960,-0.36512,-0.38360,-0.37564
191.47200,-0.27900,-0.36484,-0.38369,-0.37567
191.57200,-0.27882,-0.36467,-0.38373,-0.37535
191.67200,-0.27915,-0.36528,-0.38406,-0.37557
191.77200,-0.27955,-0.36521,-0.38397,-0.37513
191.87200,-0.27941,-0.36509,-0.38391,-0.37588
191.97200,-0.27944,-0.36539,-0.38401,-0.37566
192.07200,-0.27892,-0.36498,-0.38292,-0.37480
192.17200,-0.27893,-0.36493,-0.38329,-0.37542
192.27200,-0.27929,-0.36450,-0.38305,-0.37597
192.37200,-0.27934,-0.36514,-0.38375,-0.37571
192.47200,-0.27962,-0.36505,-0.38371,-0.37549
192.57200,-0.27936,-0.36505,-0.38389,-0.37560
192.67200,-0.27913,-0.36567,-0.38425,-0.37573
192.77200,-0.27891,-0.36538,-0.38397,-0.37554
192.87200,-0.27914,-0.36554,-0.38446,-0.37567
192.97200,-0.27897,-0.36526,-0.38400,-0.37572
193.07200,-0.27906,-0.36536,-0.38408,-0.37526
193.17200,-0.27880,-0.36510,-0.38377,-0.37545
193.27200,-0.27890,-0.36488,-0.38371,-0.37539
193.37200,-0.27916,-0.36480,-0.38362,-0.37512
193.47200,-0.27974,-0.36503,-0.38382,-0.37504
193.57200,-0.28022,-0.36500,-0.38396,-0.37507
193.67200,-0.28029,-0.36491,-0.38370,-0.37562
193.77200,-0.28012,-0.36510,-0.38395,-0.37571
193.87200,-0.27984,-0.36500,-0.38403,-0.37553
193.97200,-0.27966,-0.36498,-0.38401,-0.37515
194.07200,-0.27977,-0.36502,-0.38390,-0.37532
194.17200,-0.27905,-0.36469,-0.38366,-0.37546
194.27200,-0.27894,-0.36512,-0.38369,-0.37536
194.37200,-0.27846,-0.36500,-0.38380,-0.37554
194.47200,-0.27832,-0.36512,-0.38392,-0.37545
194.57200,-0.27848,-0.36497,-0.38371,-0.37508
194.67200,-0.27854,-0.36492,-0.38406,-0.37529
194.77200,-0.27854,-0.36492,-0.38377,-0.37512
194.87200,-0.27866,-0.36490,-0.38369,-0.37543
194.97200,-0.27869,-0.36523,-0.38378,-0.37514
195.07200,-0.27891,-0.36554,-0.38414,-0.37543
195.17200,-0.27815,-0.36532,-0.38390,-0.37571
195.27200,-0.27837,-0.36547,-0.38406,-0.37546
195.37200,-0.27801,-0.36525,-0.38365,-0.37507
195.47200,-0.27810,-0.36562,-0.38408,-0.37549
195.57200,-0.27747,-0.36449,-0.38352,-0.37547
195.67200,-0.27753,-0.36475,-0.38332,-0.37534
195.77200,-0.27742,-0.36463,-0.38356,-0.37553
195.87200,-0.27765,-0.36485,-0.38352,-0.37544
195.97200,-0.27806,-0.36562,-0.38411,-0.37564
196.07200,-0.27839,-0.36566,-0.38424,-0.37592
196.17200,-0.27784,-0.36550,-0.38392,-0.37557
196.27200,-0.27755,-0.36467,-0.38332,-0.37519
196.37200,-0.27779,-0.36487,-0.38385,-0.37533
196.47200,-0.27776,-0.36475,-0.38370,-0.37586
196.57200,-0.27761,-0.36458,-0.38365,-0.37598
196.67200,-0.27766,-0.36548,-0.38364,-0.37555
196.77200,-0.27787,-0.36540,-0.38396,-0.37596
196.87200,-0.27710,-0.36505,-0.38375,-0.37568
196.97200,-0.27687,-0.36474,-0.38360,-0.37560
197.07200,-0.27698,-0.36460,-0.38354,-0.37585
197.17200,-0.27708,-0.36470,-0.38383,-0.37534
197.27200,-0.27658,-0.36463,-0.38377,-0.37554
197.37200,-0.27652,-0.36453,-0.38364,-0.37564
197.47200,-0.27660,-0.36463,-0.38339,-0.37642
197.57200,-0.27692,-0.36503,-0.38377,-0.37559
197.67200,-0.27590,-0.36483,-0.38354,-0.37573
197.77200,-0.27586,-0.36462,-0.38350,-0.37578
197.87200,-0.27593,-0.36480,-0.38365,-0.37537
197.97200,-0.27585,-0.36447,-0.38316,-0.37520
198.07200,-0.27537,-0.36456,-0.38301,-0.37563
198.17200,-0.27625,-0.36507,-0.38375,-0.37533
198.27200,-0.27602,-0.36491,-0.38378,-0.37597
198.37200,-0.27621,-0.36546,-0.38377,-0.37574
198.47200,-0.27686,-0.36562,-0.38399,-0.37579
198.57200,-0.27607,-0.36491,-0.38354,-0.37573
198.67200,-0.27651,-0.36520,-0.38378,-0.37584
198.77200,-0.27622,-0.36490,-0.38359,-0.37545
198.87200,-0.27638,-0.36514,-0.38392,-0.37563
198.97200,-0.27636,-0.36526,-0.38385,-0.37607
199.07200,-0.27640,-0.36536,-0.38397,-0.37542
199.17200,-0.27654,-0.36524,-0.38409,-0.37599
199.27200,-0.27624,-0.36541,-0.38406,-0.37592
199.37200,-0.27581,-0.36513,-0.38377,-0.37569
199.47200,-0.27561,-0.36503,-0.38337,-0.37528
199.57200,-0.27574,-0.36478,-0.38352,-0.37500
199.67200,-0.27596,-0.36532,-0.38383,-0.37524
199.77200,-0.27562,-0.36516,-0.38385,-0.37515
199.87200,-0.27536,-0.36514,-0.38380,-0.37524
199.97200,-0.27537,-0.36494,-0.38369,-0.37547
200.07200,-0.27540,-0.36510,-0.38409,-0.37541
200.17200,-0.27529,-0.36497,-0.38386,-0.37545
200.27200,-0.27571,-0.36569,-0.38405,-0.37558
200.37200,-0.27536,-0.36511,-0.38392,-0.37571
200.47200,-0.27495,-0.36530,-0.38390,-0.37550
200.57200,-0.27439,-0.36488,-0.38356,-0.37574
200.67200,-0.27416,-0.36457,-0.38368,-0.37579
200.77200,-0.27385,-0.36456,-0.38385,-0.37599
200.87200,-0.27367,-0.36463,-0.38401,-0.37574
200.97200,-0.27327,-0.36466,-0.38394,-0.37569
201.07200,-0.27323,-0.36467,-0.38394,-0.37558
201.17200,-0.27235,-0.36441,-0.38351,-0.37563
201.27200,-0.27222,-0.36437,-0.38363,-0.37587
201.37200,-0.27217,-0.36499,-0.38414,-0.37594
201.47200,-0.27203,-0.36471,-0.38386,-0.37517
201.57200,-0.27150,-0.36485,-0.38368,-0.37542
201.67200,-0.27169,-0.36475,-0.38384,-0.37558
201.77200,-0.27195,-0.36476,-0.38395,-0.37566
201.87200,-0.27187,-0.36501,-0.38440,-0.37568
201.97200,-0.27168,-0.36485,-0.38396,-0.37577
202.07200,-0.27150,-0.36513,-0.38409,-0.37541
202.17200,-0.27131,-0.36495,-0.38389,-0.37551
202.27200,-0.27122,-0.36522,-0.38394,-0.37574
202.37200,-0.27151,-0.36513,-0.38411,-0.37558
202.47200,-0.27099,-0.36491,-0.38398,-0.37516
202.57200,-0.27071,-0.36490,-0.38379,-0.37577
202.67200,-0.27011,-0.36500,-0.38384,-0.37587
202.77200,-0.27001,-0.36522,-0.38418,-0.37589
202.87200,-0.26982,-0.36496,-0.38391,-0.37563
202.97200,-0.27014,-0.36486,-0.38372,-0.37566
203.07200,-0.27059,-0.36495,-0.38388,-0.37559
203.17200,-0.27054,-0.36517,-0.38408,-0.37589
203.27200,-0.26981,-0.36514,-0.38392,-0.37520
203.37200,-0.26938,-0.36469,-0.38367,-0.37540
203.47200,-0.26946,-0.36505,-0.38380,-0.37551
203.57200,-0.26960,-0.36565,-0.38442,-0.37562
203.67200,-0.26886,-0.36495,-0.38408,-0.37581
203.77200,-0.26816,-0.36470,-0.38387,-0.37595
203.87200,-0.26814,-0.36541,-0.38446,-0.37572
203.97200,-0.26819,-0.36531,-0.38443,-0.37569
204.07200,-0.26764,-0.36494,-0.38431,-0.37516
204.17200,-0.26714,-0.36434,-0.38369,-0.37547
204.27200,-0.26702,-0.36401,-0.38362,-0.37561
204.37200,-0.26716,-0.36458,-0.38390,-0.37541
204.47200,-0.26559,-0.36431,-0.38391,-0.37481
204.57200,-0.26453,-0.36442,-0.38401,-0.37552
204.67200,-0.26379,-0.36473,-0.38427,-0.37543
204.77200,-0.26313,-0.36446,-0.38386,-0.37551
204.87200,-0.26234,-0.36439,-0.38381,-0.37549
204.97200,-0.26290,-0.36474,-0.38387,-0.37553
205.07200,-0.26251,-0.36467,-0.38389,-0.37593
205.17200,-0.26143,-0.36437,-0.38380,-0.37559
205.27200,-0.26114,-0.36428,-0.38385,-0.37587
205.37200,-0.26069,-0.36372,-0.38342,-0.37592
205.47200,-0.26035,-0.36400,-0.38352,-0.37566
205.57200,-0.25984,-0.36405,-0.38390,-0.37587
205.67200,-0.25923,-0.36373,-0.38380,-0.37595
205.77200,-0.25857,-0.36418,-0.38399,-0.37576
205.87200,-0.25854,-0.36431,-0.38412,-0.37557
205.97200,-0.25757,-0.36419,-0.38368,-0.37601
206.07200,-0.25749,-0.36375,-0.38379,-0.37555
206.17200,-0.25722,-0.36430,-0.38387,-0.37537
206.27200,-0.25703,-0.36393,-0.38390,-0.37531
206.37200,-0.25629,-0.36391,-0.38371,-0.37572
206.47200,-0.25622,-0.36367,-0.38384,-0.37559
206.57200,-0.25668,-0.36428,-0.38395,-0.37545
206.67200,-0.25596,-0.36374,-0.38333,-0.37622
206.77200,-0.25564,-0.36372,-0.38339,-0.37558
206.87200,-0.25592,-0.36395,-0.38372,-0.37578
206.97200,-0.25605,-0.36434,-0.38394,-0.37589
207.07200,-0.25534,-0.36378,-0.38366,-0.37574
207.17200,-0.25559,-0.36400,-0.38383,-0.37574
207.27200,-0.25533,-0.36411,-0.38398,-0.37576
207.37200,-0.25483,-0.36336,-0.38347,-0.37581
207.47200,-0.25553,-0.36390,-0.38361,-0.37525
207.57200,-0.25554,-0.36439,-0.38399,-0.37534
207.67200,-0.25511,-0.36399,-0.38353,-0.37533
207.77200,-0.25456,-0.36384,-0.38345,-0.37556
207.87200,-0.25486,-0.36418,-0.38383,-0.37569
207.97200,-0.25470,-0.36419,-0.38421,-0.37558
208.07200,-0.25409,-0.36362,-0.38360,-0.37558
208.17200,-0.25340,-0.36350,-0.38350,-0.37550
208.27200,-0.25343,-0.36346,-0.38347,-0.37580
208.37200,-0.25310,-0.36326,-0.38361,-0.37557
208.47200,-0.25244,-0.36333,-0.38348,-0.37570
208.57200,-0.25321,-0.36407,-0.38390,-0.37569
208.67200,-0.25302,-0.36403,-0.38416,-0.37569
208.77200,-0.25283,-0.36410,-0.38416,-0.37594
208.87200,-0.25229,-0.36413,-0.38405,-0.37630
208.97200,-0.25185,-0.36411,-0.38407,-0.37618
209.07200,-0.25120,-0.36314,-0.38349,-0.37587
209.17200,-0.25132,-0.36377,-0.38383,-0.37579
209.27200,-0.25170,-0.36410,-0.38412,-0.37603
209.37200,-0.25117,-0.36388,-0.38394,-0.37613
209.47200,-0.25111,-0.36366,-0.38391,-0.37590
209.57200,-0.25183,-0.36395,-0.38407,-0.37569
209.67200,-0.25183,-0.36394,-0.38395,-0.37524
209.77200,-0.25138,-0.36391,-0.38398,-0.37519
209.87200,-0.25133,-0.36361,-0.38427,-0.37582
209.97200,-0.25091,-0.36363,-0.38390,-0.37609
210.07200,-0.25058,-0.36333,-0.38354,-0.37601
210.17200,-0.25072,-0.36365,-0.38398,-0.37587
210.27200,-0.25077,-0.36358,-0.38404,-0.37531
210.37200,-0.25019,-0.36316,-0.38393,-0.37579
210.47200,-0.25091,-0.36358,-0.38416,-0.37542
210.57200,-0.25045,-0.36348,-0.38376,-0.37576
210.67200,-0.25034,-0.36345,-0.38354,-0.37533
210.77200,-0.25076,-0.36344,-0.38396,-0.37523
210.87200,-0.25161,-0.36391,-0.38408,-0.37564
210.97200,-0.25145,-0.36353,-0.38388,-0.37581
211.07200,-0.25201,-0.36396,-0.38387,-0.37599
211.17200,-0.25264,-0.36428,-0.38421,-0.37586
211.27200,-0.25230,-0.36397,-0.38404,-0.37594
211.37200,-0.25195,-0.36380,-0.38351,-0.37568
211.47200,-0.25228,-0.36391,-0.38382,-0.37583
211.57200,-0.25267,-0.36401,-0.38360,-0.37578
211.67200,-0.25302,-0.36397,-0.38404,-0.37563
211.77200,-0.25247,-0.36369,-0.38358,-0.37542
211.87200,-0.25255,-0.36336,-0.38378,-0.37521
211.97200,-0.25248,-0.36362,-0.38397,-0.37523
212.07200,-0.25264,-0.36365,-0.38444,-0.37513
212.17200,-0.25278,-0.36342,-0.38429,-0.37569
212.27200,-0.25262,-0.36350,-0.38394,-0.37567
212.37200,-0.25314,-0.36387,-0.38425,-0.37542
212.47200,-0.25277,-0.36350,-0.38374,-0.37577
212.57200,-0.25241,-0.36307,-0.38362,-0.37527
